flow_duration,total_fwd_packets,total_bwd_packets,flow_bytes_per_sec,flow_packets_per_sec,packet_length_mean,packet_length_std,syn_flag_count,ack_flag_count,urg_flag_count,destination_port,protocol_type,label
14933.39,20,11,35578.5,217.15,974.3,138.11,0,24,0,443,TCP,Normal
567.56,509,1,2124976.98,14583.89,63.91,11.62,199,0,0,80,TCP,DDoS
21107.65,21,17,6727.51,22.95,243.3,122.85,0,6,0,8000,UDP,Botnet
9768.36,31,14,32480.26,48.89,617.7,227.18,1,9,0,443,TCP,Normal
1565.61,17,4,141513.76,60.11,730.15,68.28,0,19,0,80,TCP,Normal
8741.2,14,28,19267.37,171.87,935.06,103.01,0,18,0,8080,TCP,Normal
5.86,1,0,2280.29,2158.72,46.87,0.0,1,0,0,3990,TCP,Port Scan
5583.98,34,73,36249.58,80.86,157.95,33.51,5,41,0,22,TCP,Brute Force
42044.33,29,4,23158.35,107.87,419.76,221.03,0,19,0,443,TCP,Normal
10942.99,13,5,69093.53,96.1,714.14,183.88,0,7,0,80,TCP,Normal
1451.03,569,0,5416307.93,3608.79,90.26,21.66,136,0,0,80,TCP,DDoS
25.87,2,0,299.81,1740.89,37.73,0.0,1,0,0,9230,TCP,Port Scan
17649.23,7,22,118157.97,69.96,496.48,182.61,0,9,0,80,TCP,Normal
151.3,906,1,4228506.27,7409.42,51.87,8.17,210,0,0,80,TCP,DDoS
560.24,14,23,98736.52,244.06,992.94,54.72,1,3,0,443,TCP,Normal
38203.59,4,28,132216.56,244.11,419.26,217.96,1,7,0,80,TCP,Normal
23149.78,24,7,8481.7,15.03,318.46,169.17,1,6,0,8000,TCP,Botnet
20253.72,33,15,100417.97,21.85,1060.22,97.43,0,25,0,443,TCP,Normal
41975.25,32,24,140898.13,178.21,447.49,110.19,1,24,0,443,TCP,Normal
3845.19,79,71,19719.65,99.98,99.08,55.4,5,38,0,22,TCP,Brute Force
18740.77,17,13,112298.03,238.57,542.06,163.11,1,5,0,80,TCP,Normal
529.97,215,2,2426355.78,15402.11,72.72,20.88,486,0,0,80,TCP,DDoS
23269.82,31,7,98632.37,30.3,933.33,239.33,0,12,0,443,TCP,Normal
29481.02,10,12,10787.26,11.31,262.13,198.45,0,10,0,4444,TCP,Botnet
27286.11,11,10,8255.33,6.34,244.02,100.92,0,17,0,9001,TCP,Botnet
38.8,1,0,565.36,1328.3,63.14,0.0,1,0,0,3813,TCP,Port Scan
34047.13,13,21,136132.17,208.0,929.93,61.12,0,14,0,53,TCP,Normal
6278.57,31,58,16761.53,80.2,117.96,57.64,2,62,0,22,TCP,Brute Force
425.6,491,2,1448426.73,11793.12,82.03,24.86,494,0,0,443,TCP,DDoS
30222.44,16,4,29063.46,222.84,699.24,82.45,0,27,0,80,TCP,Normal
8265.18,13,28,127256.01,168.17,855.51,223.36,1,9,0,80,TCP,Normal
29464.54,24,4,109689.82,235.87,400.55,248.44,0,24,0,80,TCP,Normal
44518.73,10,22,14423.03,112.36,986.48,96.11,1,16,0,80,TCP,Normal
231.19,482,0,4379459.65,6896.92,54.01,24.96,448,0,0,443,TCP,DDoS
53128.31,10,18,10062.06,13.57,208.09,107.78,1,9,0,9001,TCP,Botnet
1118.38,511,2,1437432.41,16919.01,64.98,19.69,503,0,0,80,TCP,DDoS
4305.81,35,25,8832.22,108.52,177.22,49.56,3,41,0,22,TCP,Brute Force
3654.86,70,25,23388.91,64.43,209.58,31.91,3,36,0,22,TCP,Brute Force
39053.77,16,13,2262.56,13.18,190.84,101.89,1,17,0,8000,UDP,Botnet
18135.91,31,18,85961.09,220.09,660.08,172.88,0,16,0,443,TCP,Normal
38.18,1,0,1095.55,3338.84,45.67,0.0,1,0,0,6196,TCP,Port Scan
4033.46,50,71,21626.0,91.7,84.87,55.0,2,30,0,22,TCP,Brute Force
13323.32,15,4,12191.06,41.78,423.0,149.83,0,24,0,443,TCP,Normal
25155.87,24,13,2597.55,11.29,278.86,148.24,0,11,0,6667,TCP,Botnet
11119.59,43,30,23189.12,109.29,183.94,57.7,3,30,0,22,TCP,Brute Force
8247.9,38,25,40102.83,66.61,91.85,57.49,5,69,0,22,TCP,Brute Force
39793.23,30,26,90199.95,181.26,876.08,131.63,0,6,0,53,TCP,Normal
1465.65,6,19,28724.39,150.09,752.74,52.7,0,17,0,443,TCP,Normal
211.87,335,1,2993226.06,6445.74,50.98,5.76,302,0,0,443,TCP,DDoS
4604.1,60,51,41924.37,108.06,151.4,47.36,4,44,0,22,TCP,Brute Force
323.86,846,2,5997381.02,6946.05,71.68,18.93,453,0,0,80,TCP,DDoS
21086.16,28,16,104082.32,62.22,974.64,135.78,0,12,0,80,TCP,Normal
23295.6,25,12,95638.28,237.62,805.84,158.04,0,16,0,443,TCP,Normal
3657.53,41,25,19159.07,89.02,86.02,20.48,3,63,0,22,TCP,Brute Force
8359.31,65,57,42674.36,53.36,180.47,48.97,2,52,0,21,TCP,Brute Force
76391.71,19,15,3032.34,17.1,360.56,111.81,0,7,0,4444,TCP,Botnet
11723.85,64,39,23165.71,90.73,83.38,55.4,5,40,0,22,TCP,Brute Force
30735.76,10,12,9196.89,16.16,170.55,103.6,0,6,0,1337,TCP,Botnet
640.7,1195,0,5627346.01,3821.81,63.19,19.15,514,0,0,443,TCP,DDoS
24948.83,5,14,99645.58,78.8,655.2,218.74,0,10,0,443,TCP,Normal
19.66,1,0,1394.73,2319.26,62.24,0.0,1,0,0,7181,TCP,Port Scan
40061.04,5,13,30088.46,81.36,483.67,96.06,0,17,0,80,TCP,Normal
995.21,888,1,4789287.74,17590.33,55.72,6.42,347,0,0,443,TCP,DDoS
37046.04,29,29,24897.94,235.66,646.35,139.23,0,8,0,80,UDP,Normal
20.43,2,0,1262.22,857.22,39.28,0.0,1,0,0,1504,TCP,Port Scan
8458.12,51,42,41361.18,113.24,188.73,25.27,4,52,0,22,TCP,Brute Force
10.01,1,0,2493.62,2217.01,49.41,0.0,1,0,0,4832,TCP,Port Scan
18000.14,23,5,129815.85,99.63,857.65,120.04,0,14,0,80,TCP,Normal
1.9,1,0,1289.21,1910.38,61.76,0.0,1,0,0,1017,TCP,Port Scan
31165.89,21,27,149537.33,118.18,477.81,56.08,1,14,0,80,TCP,Normal
1.25,2,0,1613.97,3237.5,62.79,0.0,1,0,0,1549,TCP,Port Scan
228.76,1116,1,3036914.72,16125.13,56.58,6.89,336,1,0,443,TCP,DDoS
72800.48,17,8,11804.27,22.55,298.84,140.33,1,12,0,8000,TCP,Botnet
30472.82,14,19,45146.15,30.59,1051.58,182.16,1,19,0,8080,TCP,Normal
22072.64,20,16,112544.61,180.73,681.79,93.6,0,16,0,8080,TCP,Normal
36.11,2,0,1910.06,2236.37,57.89,0.0,1,0,0,6580,TCP,Port Scan
35108.43,5,22,30523.59,219.23,710.93,77.41,1,14,0,443,TCP,Normal
5138.53,77,54,41999.4,94.86,184.22,52.55,4,28,0,22,TCP,Brute Force
153.32,155,1,4864504.32,4552.69,45.91,7.02,406,1,0,8080,TCP,DDoS
472.65,328,1,3951278.01,4344.48,92.76,19.31,191,0,0,443,TCP,DDoS
648.5,311,0,3134340.96,11057.54,51.19,8.12,188,0,0,8080,TCP,DDoS
20.58,1,0,381.28,2860.1,50.71,0.0,1,0,0,7731,TCP,Port Scan
12145.9,6,25,136406.91,77.4,590.36,201.88,0,15,0,80,TCP,Normal
16484.79,24,17,124000.94,129.79,645.57,122.51,1,19,0,443,TCP,Normal
683.9,971,1,1176357.24,17311.97,52.28,23.45,444,0,0,80,TCP,DDoS
1420.23,846,1,2786296.24,17352.22,58.15,24.24,576,0,0,443,TCP,DDoS
16292.95,16,8,102994.32,171.38,449.08,129.05,0,18,0,443,TCP,Normal
542.51,536,2,3698608.67,6840.32,75.8,7.33,292,0,0,80,TCP,DDoS
54912.83,16,12,10986.01,9.72,226.96,87.47,0,16,1,9001,TCP,Botnet
11340.37,44,61,17515.55,85.13,154.62,21.21,3,43,0,22,TCP,Brute Force
1.72,1,0,1109.32,2874.16,45.61,0.0,1,0,0,5311,TCP,Port Scan
33452.67,19,21,92973.85,58.36,958.19,194.02,0,21,0,53,TCP,Normal
44121.62,29,16,112593.26,27.25,485.12,176.62,1,8,0,443,TCP,Normal
583.38,1069,0,3363694.68,14786.29,92.11,12.12,170,0,0,443,TCP,DDoS
1323.47,538,0,5635326.51,10256.95,66.97,7.39,368,0,0,443,TCP,DDoS
1061.3,980,2,2935113.23,16478.95,89.29,18.71,150,0,0,80,TCP,DDoS
41191.33,29,23,60555.09,139.35,432.88,83.26,1,21,0,80,TCP,Normal
80.32,892,0,3998474.69,10217.82,65.27,12.25,138,0,0,8080,TCP,DDoS
6527.95,33,4,139337.25,116.51,435.44,57.88,0,20,0,53,TCP,Normal
23519.56,16,17,33905.1,114.84,450.59,165.16,1,27,0,443,TCP,Normal
7.93,2,0,512.54,979.9,63.23,0.0,1,0,0,2082,TCP,Port Scan
27.26,2,0,841.62,1287.05,49.68,0.0,1,0,0,323,TCP,Port Scan
417.51,848,1,5027227.71,3583.11,76.24,10.45,555,0,0,80,TCP,DDoS
1383.81,315,1,1289111.07,17270.95,74.23,19.13,271,0,0,80,TCP,DDoS
35427.92,9,23,119349.17,138.97,708.14,79.49,0,25,0,80,TCP,Normal
27938.9,34,11,107813.78,220.32,899.86,210.35,0,9,0,443,TCP,Normal
34.9,2,0,1489.24,1696.6,36.96,0.0,1,0,0,4984,TCP,Port Scan
33058.33,7,20,41252.39,153.53,1006.98,162.37,0,25,0,443,TCP,Normal
13.7,1,0,255.14,1645.17,58.24,0.0,1,0,0,8224,TCP,Port Scan
38425.74,12,16,54358.85,247.48,838.32,156.26,1,18,0,80,TCP,Normal
2970.86,10,13,99469.77,68.48,789.52,221.3,1,26,0,80,TCP,Normal
40901.5,5,19,144219.66,139.94,1084.12,201.46,0,10,0,443,TCP,Normal
7254.01,30,19,141869.6,196.14,403.78,50.27,0,27,0,80,TCP,Normal
11183.15,5,25,21776.69,26.27,766.51,93.65,1,3,0,80,TCP,Normal
10189.82,15,5,88147.61,42.62,714.49,238.1,1,12,0,443,TCP,Normal
38.15,1,0,2225.26,1683.58,41.27,0.0,1,0,0,9729,TCP,Port Scan
1.04,2,0,1678.32,3210.4,60.32,0.0,1,0,0,6342,TCP,Port Scan
42850.76,24,24,130874.23,222.69,645.13,66.65,1,16,0,80,TCP,Normal
30.07,1,0,1119.91,1942.98,52.04,0.0,1,0,0,7924,TCP,Port Scan
27123.22,18,15,10919.48,6.24,255.06,96.61,1,5,0,1337,TCP,Botnet
42012.61,27,25,77843.91,95.41,915.99,57.34,0,14,0,53,TCP,Normal
16916.66,27,4,113383.29,28.44,576.71,192.67,1,16,0,443,TCP,Normal
18470.71,33,19,41817.74,76.78,887.41,192.45,0,26,0,80,TCP,Normal
26.69,1,0,2190.49,1600.55,37.1,0.0,1,0,0,5511,TCP,Port Scan
31.28,2,0,2093.42,1078.21,39.28,0.0,1,0,0,5290,TCP,Port Scan
43998.58,33,21,52872.61,44.56,1067.38,62.05,0,19,0,80,TCP,Normal
1352.42,22,24,17694.56,85.04,693.01,108.5,0,4,0,443,UDP,Normal
34730.43,28,11,60381.25,67.31,484.97,173.0,1,11,0,8080,TCP,Normal
313.62,449,1,4004521.01,9657.84,50.34,18.06,130,0,0,443,TCP,DDoS
34207.94,8,23,50290.62,167.82,537.09,229.39,0,22,0,443,TCP,Normal
941.61,344,0,3396063.12,7084.28,49.32,17.42,528,0,0,443,TCP,DDoS
36.34,1,0,2172.61,3223.27,62.29,0.0,1,0,0,1528,TCP,Port Scan
756.99,1181,0,3555455.54,8875.13,74.21,24.37,504,0,0,80,TCP,DDoS
38028.01,22,14,53376.12,202.06,715.91,86.69,1,15,0,443,TCP,Normal
1213.19,854,1,4408157.98,5394.49,89.3,13.09,417,1,0,80,TCP,DDoS
40287.2,10,28,134420.94,116.47,946.26,145.27,0,22,0,80,TCP,Normal
17.57,2,0,2380.52,985.63,48.24,0.0,1,0,0,5701,TCP,Port Scan
9889.94,79,70,13452.48,95.54,204.96,43.52,5,50,0,22,TCP,Brute Force
30650.79,26,15,73888.03,232.16,450.91,106.12,0,13,0,443,TCP,Normal
46957.04,16,18,5284.26,23.69,423.87,185.69,1,12,1,9001,UDP,Botnet
1082.5,565,1,1213858.37,17105.96,54.34,22.07,560,0,0,443,TCP,DDoS
25641.8,5,14,87912.33,228.66,1060.09,134.48,0,26,0,8080,TCP,Normal
23.71,2,0,1428.26,1823.73,42.89,0.0,1,0,0,9012,TCP,Port Scan
3283.13,31,29,116155.34,188.73,609.61,84.7,0,22,0,443,TCP,Normal
38377.25,10,12,122381.85,196.33,504.79,134.79,0,19,0,443,UDP,Normal
1492.16,734,0,1460933.59,8350.85,72.59,21.71,289,0,0,80,TCP,DDoS
11602.89,29,11,49727.9,151.8,627.65,57.85,0,13,0,443,TCP,Normal
470.39,202,1,5501391.03,5347.94,60.17,17.38,378,1,0,8080,TCP,DDoS
20.37,2,0,1304.54,2484.1,58.57,0.0,1,0,0,3604,TCP,Port Scan
12101.54,29,13,109721.33,60.06,782.82,192.89,0,13,0,443,TCP,Normal
19672.81,12,13,8591.36,18.34,350.1,112.72,0,14,0,1337,TCP,Botnet
8.79,2,0,1845.96,2960.15,43.08,0.0,1,0,0,7273,TCP,Port Scan
28.85,1,0,799.46,1239.87,42.78,0.0,1,0,0,1019,TCP,Port Scan
58726.31,10,17,8402.16,27.5,235.55,206.09,1,13,0,8000,TCP,Botnet
12.23,2,0,2326.63,1873.5,52.0,0.0,1,0,0,5071,TCP,Port Scan
34565.32,25,16,93482.65,51.13,925.96,181.39,1,26,0,80,TCP,Normal
5665.23,8,17,10905.68,216.76,892.56,144.83,0,18,0,443,TCP,Normal
444.75,1194,2,5146864.55,5229.5,65.09,14.85,164,0,0,80,TCP,DDoS
44366.69,7,23,92200.69,98.02,781.22,58.21,1,3,0,80,TCP,Normal
22707.27,17,14,5938.63,10.85,273.56,180.25,1,6,0,9001,TCP,Botnet
26585.24,8,13,6605.34,24.83,195.05,172.36,0,11,0,6667,UDP,Botnet
25274.11,11,4,121770.67,247.41,822.24,211.37,1,22,0,443,TCP,Normal
73444.44,16,19,6706.64,25.27,281.12,97.34,1,10,1,9001,TCP,Botnet
974.67,513,1,4253453.84,9398.88,88.9,21.9,123,0,0,53,TCP,DDoS
44437.9,12,27,101036.1,160.23,1040.57,81.27,1,18,0,443,TCP,Normal
37452.31,15,16,5785.26,25.93,413.29,121.96,0,5,1,1337,UDP,Botnet
636.75,622,0,1118326.62,11863.74,94.41,8.34,405,0,0,80,TCP,DDoS
40564.3,15,28,51556.76,192.47,688.87,179.22,0,21,0,443,TCP,Normal
809.37,11,29,65524.6,71.08,483.91,117.52,1,24,0,80,TCP,Normal
27157.48,23,5,99033.2,81.5,410.58,243.0,0,12,0,443,TCP,Normal
26995.96,13,14,64586.67,158.99,841.01,133.48,0,10,0,80,TCP,Normal
7816.05,28,28,84270.87,227.55,640.77,196.6,0,20,0,80,UDP,Normal
5513.86,60,41,33283.44,61.0,170.3,53.19,4,27,0,22,TCP,Brute Force
10771.9,29,5,32597.11,32.04,664.93,122.59,1,25,0,443,TCP,Normal
746.13,1030,0,5676256.61,4368.77,41.07,21.11,397,0,0,80,TCP,DDoS
38176.42,23,26,63653.68,224.19,995.65,237.13,1,10,0,443,TCP,Normal
3278.77,23,3,69443.94,52.57,471.75,157.09,0,11,0,80,TCP,Normal
11.5,2,0,296.53,1277.24,59.68,0.0,1,0,0,3623,TCP,Port Scan
238.35,1078,1,1159705.79,7968.12,55.54,16.1,121,0,0,80,TCP,DDoS
4273.94,49,42,32461.83,43.52,197.12,26.19,2,45,0,22,TCP,Brute Force
23013.7,11,15,129456.83,214.32,651.77,187.45,0,5,0,443,UDP,Normal
47934.73,24,13,10513.71,9.53,313.27,213.08,0,6,0,8000,UDP,Botnet
1316.3,173,2,3770931.63,12112.08,68.77,22.49,415,0,0,53,TCP,DDoS
1111.84,1177,1,4057725.33,14928.25,93.3,14.35,356,0,0,443,TCP,DDoS
6200.26,18,19,139572.13,71.66,660.52,136.42,0,27,0,80,TCP,Normal
39.62,2,0,1772.51,853.14,55.54,0.0,1,0,0,5463,TCP,Port Scan
960.4,1141,2,3584149.34,14825.99,85.0,24.16,599,0,0,80,TCP,DDoS
22068.68,28,15,60169.87,44.41,771.95,129.16,0,14,0,443,UDP,Normal
6.93,1,0,841.9,2364.33,38.47,0.0,1,0,0,2035,TCP,Port Scan
5351.11,11,20,50956.68,206.03,1012.84,110.49,1,12,0,443,TCP,Normal
202.83,531,0,3094394.28,3975.01,85.39,7.52,571,0,0,8080,TCP,DDoS
522.38,534,1,2925723.69,7901.6,80.97,6.59,510,0,0,80,TCP,DDoS
15738.94,15,23,145130.52,148.27,643.09,166.09,0,5,0,80,TCP,Normal
5015.48,6,27,5733.93,56.99,784.11,188.38,0,11,0,80,TCP,Normal
11062.69,67,53,34860.84,44.14,84.23,19.74,4,47,0,3389,TCP,Brute Force
39642.27,11,23,148772.25,67.91,648.81,183.84,0,25,0,443,UDP,Normal
37.21,2,0,778.55,1727.24,46.72,0.0,1,0,0,8821,TCP,Port Scan
1360.08,7,16,64978.19,133.36,683.0,156.19,0,26,0,443,UDP,Normal
479.84,474,1,2303726.92,7646.48,68.7,18.27,518,0,0,53,TCP,DDoS
6982.59,75,55,19548.42,78.54,124.46,31.23,3,66,0,22,TCP,Brute Force
32411.87,26,20,134856.61,229.11,619.71,188.21,0,27,0,443,UDP,Normal
1363.62,679,0,3613128.42,13729.01,70.62,22.09,155,1,0,80,TCP,DDoS
26279.9,20,17,7211.54,10.33,356.43,214.36,0,16,0,6667,TCP,Botnet
34262.83,6,23,99849.25,224.5,805.16,176.48,0,12,0,443,TCP,Normal
793.49,707,0,3385269.86,13011.23,40.7,22.43,466,0,0,80,TCP,DDoS
10349.18,72,32,23973.52,90.72,115.98,17.35,4,41,0,22,TCP,Brute Force
14311.11,16,19,6684.98,36.66,674.75,145.99,0,13,0,443,UDP,Normal
1432.31,458,2,2406005.83,12170.36,93.02,6.91,379,0,0,80,TCP,DDoS
19.55,2,0,1870.22,2176.82,36.15,0.0,1,0,0,1245,TCP,Port Scan
62910.7,12,19,3688.56,23.59,308.42,137.57,1,6,1,4444,TCP,Botnet
24310.6,11,19,48441.41,91.29,678.12,135.36,1,19,0,80,TCP,Normal
15086.69,16,18,11045.06,14.49,401.44,123.84,1,13,0,6667,UDP,Botnet
33801.84,28,24,47911.72,125.61,687.77,194.39,0,18,0,80,TCP,Normal
5219.56,53,60,35385.53,75.85,211.25,48.15,5,38,0,22,TCP,Brute Force
19479.24,12,18,30712.35,186.31,940.87,192.98,0,26,0,443,TCP,Normal
5655.05,5,26,123708.52,49.54,598.34,53.69,0,4,0,80,TCP,Normal
26.3,1,0,1927.93,2632.0,38.35,0.0,1,0,0,7856,TCP,Port Scan
38.65,1,0,1554.97,2746.2,39.72,0.0,1,0,0,2916,TCP,Port Scan
32.22,2,0,1141.89,1811.77,61.62,0.0,1,0,0,1371,TCP,Port Scan
11106.53,56,46,28165.31,57.91,142.15,36.79,5,27,0,21,TCP,Brute Force
1499.58,1197,0,2681204.03,3155.18,74.44,19.08,427,0,0,443,TCP,DDoS
68355.46,16,11,9802.72,12.21,208.3,216.35,1,9,0,8000,TCP,Botnet
9.31,1,0,1767.51,2636.3,53.41,0.0,1,0,0,5460,TCP,Port Scan
